InputStoryid,premise,hypothesis,label,ending_id,premise_len,hypothesis_len
63c73231-89b3-43ca-abf7-27bd229a92a2,Gina was hungry. She was on a road trip and only had sweet snacks. Her dad insisted they keep driving instead of making a food stop. Her mother agreed with him.,Gina got dehydrated.,0,2,31,3
f0660bda-8871-4efe-a7c1-f589a48f5def,"Ray and his friends planned to go to the beach. So Ray worked out to build up his muscles. When Ray and his friends went to the beach, they noticed Ray's body. Ray was happy to be the center of attention.",Ray ran crying as everyone laughed and pointed.,0,1,41,8
f0660bda-8871-4efe-a7c1-f589a48f5def,"Ray and his friends planned to go to the beach. So Ray worked out to build up his muscles. When Ray and his friends went to the beach, they noticed Ray's body. Ray was happy to be the center of attention.",All his friends were jealous of his new physique.,1,2,41,9
4d87b489-5309-46bd-a431-49b799b5b896,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance.,Cristin enjoyed seeing her favorite band that night.,0,1,39,8
4d87b489-5309-46bd-a431-49b799b5b896,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance.,Cristin decided not to go to the festival next year.,1,2,39,10
f93b7a73-ffb7-4e8b-8e30-0687592c5767,Larry regretted that he hadn't seen his aunt in months. He decided to take the long trip to Idaho to see her. Larry packed his bags and drove to Idaho. His Aunt was very happy to see him.,Larry wasn't happy to see his Aunt.,0,1,38,7
f93b7a73-ffb7-4e8b-8e30-0687592c5767,Larry regretted that he hadn't seen his aunt in months. He decided to take the long trip to Idaho to see her. Larry packed his bags and drove to Idaho. His Aunt was very happy to see him.,Larry started making regular trips to see his Aunt.,1,2,38,9
c988874a-203b-4619-86de-e55d548a15d4,Amy was going to buy coffee to beat her coffee crash. But there was no coffee machine in the school for kids. There was however a soda vending machine. Amy just needed to decide which soda had the most caffeine.,Amy picked a Pepsi to drink.,1,1,40,6
c988874a-203b-4619-86de-e55d548a15d4,Amy was going to buy coffee to beat her coffee crash. But there was no coffee machine in the school for kids. There was however a soda vending machine. Amy just needed to decide which soda had the most caffeine.,Amy decided to buy water.,0,2,40,5
a31fb268-dabd-46d9-b469-bab87b68e691,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children.",Reba thought she was doing the right thing.,1,1,35,8
a31fb268-dabd-46d9-b469-bab87b68e691,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children.",Reba was just like her dad.,0,2,35,6
9c8aee80-5ae1-4ecc-9aea-1ba7e2db7959,Cindy cooked and cleaned every single day. She grew tired of doing all the cooking and cleaning by herself. Cindy said she was not going to cook until she got help cleaning. The family had beans every night until they realized she was serious.,The family started to help.,1,1,44,5
9c8aee80-5ae1-4ecc-9aea-1ba7e2db7959,Cindy cooked and cleaned every single day. She grew tired of doing all the cooking and cleaning by herself. Cindy said she was not going to cook until she got help cleaning. The family had beans every night until they realized she was serious.,The family agreed to sell their house.,0,2,44,7
6010b3d4-577e-411c-908f-4e2fce71717b,"Jeb liked peppermint candy. He always had peppermints in his pocket. One day, he saw a pretty girl buying peppermints in the store. He decided it was a sign and boldly asked her out on the spot.",Jeb finally got a date after months of looking.,1,1,37,9
6010b3d4-577e-411c-908f-4e2fce71717b,"Jeb liked peppermint candy. He always had peppermints in his pocket. One day, he saw a pretty girl buying peppermints in the store. He decided it was a sign and boldly asked her out on the spot.",Jeb got the date but never ate peppermints again.,0,2,37,9
8d09a063-8599-4173-989b-af2313b1e6bb,Billy liked sitting by the pond. He would take a book and sit under the tree. His book was about frogs. He looked out onto the pond and a frog was staring at him.,Billy wasn't thinking about frogs.,0,1,34,5
8d09a063-8599-4173-989b-af2313b1e6bb,Billy liked sitting by the pond. He would take a book and sit under the tree. His book was about frogs. He looked out onto the pond and a frog was staring at him.,Billy started reading his book out loud to the frog.,1,2,34,10
bd1f8248-6f2b-4d10-9fd7-db078ba12313,I decided to add a new fountain pen to my collection. I'd seen online videos of a nice pen called a Pelikan M800. So I went to the pen shop at my local mall. The shop had just the model of pen I wanted.,I bought the pen.,1,1,44,4
bd1f8248-6f2b-4d10-9fd7-db078ba12313,I decided to add a new fountain pen to my collection. I'd seen online videos of a nice pen called a Pelikan M800. So I went to the pen shop at my local mall. The shop had just the model of pen I wanted.,I didn't buy the pen.,0,2,44,5
e2a4744e-ed5a-4506-84dc-a2a4ad9912e9,"Jen was invited to a Christmas party. She went with a close guy friend. They drank wine and talked with the couples that were there. As the group sang carols, Jen and her friend kissed.",She then went swimming at the beach.,0,1,35,7
e2a4744e-ed5a-4506-84dc-a2a4ad9912e9,"Jen was invited to a Christmas party. She went with a close guy friend. They drank wine and talked with the couples that were there. As the group sang carols, Jen and her friend kissed.",She felt it was meant to be.,1,2,35,7
345f9565-a35f-4d3e-828d-72ea9b0cc6ba,"Jay went to the chicken wing festival in Buffalo, New York. He bought a ticket to sample dozens of wings. He ate all different flavors of wings. Jay was so stuffed full of Buffalo wings at the end of the festival!",Jay went home happy that he decided to go to the festival.,1,1,41,12
345f9565-a35f-4d3e-828d-72ea9b0cc6ba,"Jay went to the chicken wing festival in Buffalo, New York. He bought a ticket to sample dozens of wings. He ate all different flavors of wings. Jay was so stuffed full of Buffalo wings at the end of the festival!",Jay wished he had ate more buffalo wings.,0,2,41,8
7fd17ffb-154e-47b5-9a12-04b6722ade48,"My neighbors are always playing loud music. It's not so bad during the day. They also play it at night, unfortunately. I finally asked them if they could lower the volume.",They agreed to lower the volume.,1,1,31,6
7fd17ffb-154e-47b5-9a12-04b6722ade48,"My neighbors are always playing loud music. It's not so bad during the day. They also play it at night, unfortunately. I finally asked them if they could lower the volume.",They told me that they hadn't seen my cat.,0,2,31,9
4863886b-ffb4-4e81-bdc8-d558165cd443,Robert's dog passed away last month and he's still upset. His wife wants to distract Robert with something. She suggests they go shopping for a new dog. Robert tags along and discovers that he loves looking at puppies!,Robert starts to feel better after playing with puppies.,1,1,38,9
4863886b-ffb4-4e81-bdc8-d558165cd443,Robert's dog passed away last month and he's still upset. His wife wants to distract Robert with something. She suggests they go shopping for a new dog. Robert tags along and discovers that he loves looking at puppies!,Robert decided he wanted a pet cat.,0,2,38,7
ce6f8088-50ca-4758-b820-ec35933b41e4,Lulu was excited to try the new candy store in town. She immediately woke up early and ran over to it. Thankfully she was the first one to arrive. As soon as she walked in she grabbed a bucket.,Lulu planted fruit and vegetable trees on her property.,0,1,39,9
ce6f8088-50ca-4758-b820-ec35933b41e4,Lulu was excited to try the new candy store in town. She immediately woke up early and ran over to it. Thankfully she was the first one to arrive. As soon as she walked in she grabbed a bucket.,Lulu paid twenty five cents for a full bucket of candy.,1,2,39,11
21c8bd50-e35d-4002-b487-fba08cfeb70b,"Teresa's mom was pregnant. Teresa was excited to have a new baby sister. However, when the baby came, she felt otherwise. She felt like her parents were not giving her any attention.",Teresa was sad and begged for attention.,1,1,32,7
21c8bd50-e35d-4002-b487-fba08cfeb70b,"Teresa's mom was pregnant. Teresa was excited to have a new baby sister. However, when the baby came, she felt otherwise. She felt like her parents were not giving her any attention.",Teresa was so happy.,0,2,32,4
d1218989-f5b7-49bd-9783-a650d73c5aed,My roommate is a slob. He never washes the dishes but always uses them. I found an old one with mold in it. The smell was atrocious.,I yelled at my roommate for being disgusting.,1,1,27,8
d1218989-f5b7-49bd-9783-a650d73c5aed,My roommate is a slob. He never washes the dishes but always uses them. I found an old one with mold in it. The smell was atrocious.,My roommate was very pleasant to live with.,0,2,27,8
53f5a527-04f1-472c-b8f0-45a92d85dbfc,"My wife had MLK day off. She slept in, and did not get up until 10 AM. We had a leisurely breakfast. She watched Little House on the Prairie while I surfed the net.",Then we had a relaxing evening covering on the couch.,1,1,34,10
53f5a527-04f1-472c-b8f0-45a92d85dbfc,"My wife had MLK day off. She slept in, and did not get up until 10 AM. We had a leisurely breakfast. She watched Little House on the Prairie while I surfed the net.",The day was very stressful.,0,2,34,5
e832c317-227a-426c-8243-6e8ecc233b21,Keri was babysitting her niece on a weekday. She needed to put her to sleep early. Unfortunately the niece had too much energy. Keri convinced her to do exercises with her.,Then Keri took the child for  a  walk  to tire her out.,1,1,31,12
e832c317-227a-426c-8243-6e8ecc233b21,Keri was babysitting her niece on a weekday. She needed to put her to sleep early. Unfortunately the niece had too much energy. Keri convinced her to do exercises with her.,Keri convinced the waiter that he had overcharged  her.,0,2,31,9
f9498236-c0d7-443e-85ea-3ded1a7c270e,"Kim wakes up and decides to drive to the mall. She gets there and promptly spends 250$ on a pair of shoes. Later, she finds a purse to match the shoes. After buying an outfit to match, she decides to head home.",Kim loved everything she bought.,1,1,42,5
f9498236-c0d7-443e-85ea-3ded1a7c270e,"Kim wakes up and decides to drive to the mall. She gets there and promptly spends 250$ on a pair of shoes. Later, she finds a purse to match the shoes. After buying an outfit to match, she decides to head home.",Kim put her things down and decided to go to a movie instead.,0,2,42,13
