InputStoryid,premise,hypothesis,label,ending_id,text
5af45d17-34dc-4059-89bf-6ac89e4b44b5,"Helen got up for work early. It snowed the night before so she had to shovel her car out. It took her an hour to clear the snow. Heading back in the house to get ready, she heard a familiar sound.",She had left the shower running.,1,1,"Helen got up for work early. It snowed the night before so she had to shovel her car out. It took her an hour to clear the snow. Heading back in the house to get ready, she heard a familiar sound. [SEP] She had left the shower running."
5af45d17-34dc-4059-89bf-6ac89e4b44b5,"Helen got up for work early. It snowed the night before so she had to shovel her car out. It took her an hour to clear the snow. Heading back in the house to get ready, she heard a familiar sound.",Helen went down to the lake to rent a jet-ski.,0,2,"Helen got up for work early. It snowed the night before so she had to shovel her car out. It took her an hour to clear the snow. Heading back in the house to get ready, she heard a familiar sound. [SEP] Helen went down to the lake to rent a jet-ski."
d1857e28-aa9a-4afe-9132-ab27a8477924,John made fun of his sister when she said yoga was a workout. He thought he was in great shape because he played basketball. One day his sister took him to a yoga class. He couldn't keep up with all the women.,John felt humbled.,1,1,John made fun of his sister when she said yoga was a workout. He thought he was in great shape because he played basketball. One day his sister took him to a yoga class. He couldn't keep up with all the women. [SEP] John felt humbled.
d1857e28-aa9a-4afe-9132-ab27a8477924,John made fun of his sister when she said yoga was a workout. He thought he was in great shape because he played basketball. One day his sister took him to a yoga class. He couldn't keep up with all the women.,John felt proud.,0,2,John made fun of his sister when she said yoga was a workout. He thought he was in great shape because he played basketball. One day his sister took him to a yoga class. He couldn't keep up with all the women. [SEP] John felt proud.
c6cdbb7f-ff5f-4b0b-9c41-6818d712dbcb,Mary wanted to make plans for New Year's Eve. She decided to have a party at her apartment. She invited all her friends. Her friends brought food and drinks to the party.,It was the best New Year's Eve party ever.,1,1,Mary wanted to make plans for New Year's Eve. She decided to have a party at her apartment. She invited all her friends. Her friends brought food and drinks to the party. [SEP] It was the best New Year's Eve party ever.
c6cdbb7f-ff5f-4b0b-9c41-6818d712dbcb,Mary wanted to make plans for New Year's Eve. She decided to have a party at her apartment. She invited all her friends. Her friends brought food and drinks to the party.,"She accepted the food, and asked them all to leave.",0,2,"Mary wanted to make plans for New Year's Eve. She decided to have a party at her apartment. She invited all her friends. Her friends brought food and drinks to the party. [SEP] She accepted the food, and asked them all to leave."
6758c9b7-0bde-4334-93b1-7e394f9bb612,"One day, John met a cute girl named Jessica. He enjoyed talking to her and spending time with her. John asked Jessica to go out with him on a date. She said yes, and they had a good time.",John was upset that they had such an awful time.,0,1,"One day, John met a cute girl named Jessica. He enjoyed talking to her and spending time with her. John asked Jessica to go out with him on a date. She said yes, and they had a good time. [SEP] John was upset that they had such an awful time."
6758c9b7-0bde-4334-93b1-7e394f9bb612,"One day, John met a cute girl named Jessica. He enjoyed talking to her and spending time with her. John asked Jessica to go out with him on a date. She said yes, and they had a good time.",John was glad he asked her on a date.,1,2,"One day, John met a cute girl named Jessica. He enjoyed talking to her and spending time with her. John asked Jessica to go out with him on a date. She said yes, and they had a good time. [SEP] John was glad he asked her on a date."
c39a117f-2925-45d7-8bbb-41aeb4288587,"I used to hunt often. This past time I went home, I hunted at night. I was quiet for a long time. Finally, I saw something moving in the dark.",I ignored it and went home.,0,1,"I used to hunt often. This past time I went home, I hunted at night. I was quiet for a long time. Finally, I saw something moving in the dark. [SEP] I ignored it and went home."
c39a117f-2925-45d7-8bbb-41aeb4288587,"I used to hunt often. This past time I went home, I hunted at night. I was quiet for a long time. Finally, I saw something moving in the dark.",It was a deer that I was able to stalk and shoot successfully.,1,2,"I used to hunt often. This past time I went home, I hunted at night. I was quiet for a long time. Finally, I saw something moving in the dark. [SEP] It was a deer that I was able to stalk and shoot successfully."
96d9d324-0868-40bc-9959-1aae94dd3b55,"Sean's roommates notice that his clothes and bed start to smell. They tell him he needs to clean his laundry pretty soon. Sean protests at first, but finally he cleans his laundry. His roommates are grateful that Sean no longer smells as bad.",Sean's roommates got very angry that he wasn't listening.,0,1,"Sean's roommates notice that his clothes and bed start to smell. They tell him he needs to clean his laundry pretty soon. Sean protests at first, but finally he cleans his laundry. His roommates are grateful that Sean no longer smells as bad. [SEP] Sean's roommates got very angry that he wasn't listening."
96d9d324-0868-40bc-9959-1aae94dd3b55,"Sean's roommates notice that his clothes and bed start to smell. They tell him he needs to clean his laundry pretty soon. Sean protests at first, but finally he cleans his laundry. His roommates are grateful that Sean no longer smells as bad.",They tell him to never wait so long to do laundry again.,1,2,"Sean's roommates notice that his clothes and bed start to smell. They tell him he needs to clean his laundry pretty soon. Sean protests at first, but finally he cleans his laundry. His roommates are grateful that Sean no longer smells as bad. [SEP] They tell him to never wait so long to do laundry again."
9669f392-85d9-45e8-8dc5-2b3d93b897ac,"Frankie was in love with a distant, aloof man. The man she loved was not very nice to her. He cheated on her with other people in town. Frankie left him.",Frankie went to see a movie.,0,1,"Frankie was in love with a distant, aloof man. The man she loved was not very nice to her. He cheated on her with other people in town. Frankie left him. [SEP] Frankie went to see a movie."
9669f392-85d9-45e8-8dc5-2b3d93b897ac,"Frankie was in love with a distant, aloof man. The man she loved was not very nice to her. He cheated on her with other people in town. Frankie left him.",Frankie found another man.,1,2,"Frankie was in love with a distant, aloof man. The man she loved was not very nice to her. He cheated on her with other people in town. Frankie left him. [SEP] Frankie found another man."
af50c61e-685f-4e0c-8766-bfe5865dd9a9,"Everyone in my family got together for Thanksgiving. It was a long journey for many, but they made it. We all sat together and ate dinner. After dinner, we visited and caught up.",We had a great time.,1,1,"Everyone in my family got together for Thanksgiving. It was a long journey for many, but they made it. We all sat together and ate dinner. After dinner, we visited and caught up. [SEP] We had a great time."
af50c61e-685f-4e0c-8766-bfe5865dd9a9,"Everyone in my family got together for Thanksgiving. It was a long journey for many, but they made it. We all sat together and ate dinner. After dinner, we visited and caught up.",We all eventually couldn't stop arguing with one another.,0,2,"Everyone in my family got together for Thanksgiving. It was a long journey for many, but they made it. We all sat together and ate dinner. After dinner, we visited and caught up. [SEP] We all eventually couldn't stop arguing with one another."
71da85fa-e6bb-44e7-82f4-3eae7fb0c2b8,"JJ played all day long. When evening came, he was tired. He nearly fell asleep in his bath, and his mother said it was bedtime. His mother put him in pajamas, took him to his bed, and sang to him.",He fell asleep.,1,1,"JJ played all day long. When evening came, he was tired. He nearly fell asleep in his bath, and his mother said it was bedtime. His mother put him in pajamas, took him to his bed, and sang to him. [SEP] He fell asleep."
